Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Tobidase! Panibon@とびだせ!ぱにボン,Tobidase! Panibon@とびだせ!ぱにボン,tobidasepanibon,Japan,1995-07-21,Hudson,Hudson,#players:1 #genre:puzzle>drop #search:3d>stereo #lang:ja,44039dfaa0f8fcf8ece03b8cda267e4a,b8a12a9677afa5cbce6ed43eb0effb5a02875534,2f8b4121ea160e731f545956b557d6372de7582ecee4e21a79900d7cc6dbc148,a416aa12e000254c2f4adc70045f5015db9dc06bbade313de190ca9a296a8b4b322d87f88ac0327848270f841f1f24a4a8e33adfcaec9d84c602f10f11501a52
Vertical Force,Vertical Force@Vertical Force バーティカルフォース,verticalforce,Japan,1995-08-12,Hudson,Hudson,#players:1 #genre:shmup>v #search:3d>stereo #lang:en,fa50ce1effb4ce1d66438f723be5c788,c7204ba5cfe7d26394b5e22badc580c8ed8c0b37,398428d31ecf045775123ff552118ea2d15f1e2ef88c6c8f27452f39019ff547,a0c06d0a3a8a0700f6cb18cebe6de637414e6213b69649d1a67c93e2dea2d2d518f0e7a7c306995c0837a17f72d6794cecf67fe4749b9c6055a2fc865de10a98
Virtual Bowling,Virtual Bowling,virtualbowling,Japan,1995-12-22,Athena,Athena,#players:1 #genre:parlor>bowling #search:3d>stereo #lang:en,5b11d402f7e322c71a7d4fa6503631fa,a5be7654037050f0a781e70efea0191f43d26f06,54cd07d54a416ce2e56dab3ccd1172ad339c36485ae7a11f762186f60f69e9d3,047013259bf1e32546d77d78e411a2f60b9508f0be479415cac1e9c1674c49861fcf06e40b0e2ec1e770427f840f685cc06bd2481454f6116ae733064b3ad9e1
Virtual Boy Wario Land,Virtual Boy Wario Land: Awazon no Hihō@Virtual Boy Wario Land アワゾンの秘宝,virtualboywarioland,Japan,1995-12-01,Nintendo,Nintendo,#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #search:3d>stereo #lang:en,fb4dc9f4ebd506702eb49e99a62bd803,274c328fbd904f20e69172ab826bf8f94ced1bdb,abfb74c94c07808d368139db2e875cd91608f95e4ab892ac9b9d0442214c7198,189c32a7a50603ec449b8f890d91c9281f99f4781b2cd34332d5c85b8eac1654ebb194bab02353eee2371fd2dea6d658c8b59f6e47a88a2d53e4f673f6dc0291
Virtual Fishing@バーチャルフィッシング,Virtual Fishing@Virtual Fishing バーチャルフィッシング,virtualfishing,Japan,1995-10-06,Locomotive,Pack-In-Video,#players:1 #genre:sim>fishing #embedded:backup>battery #save:backup #search:3d>stereo #lang:ja,c03e792d8628c3c5729fdcae1620fb9a,583b409b7215159219d08e789db46140062095f2,3d62e53c4bcd45fbd22ab4b130ffbcb22cdb7b19faecbf5c8c8364d05628afdc,edc23c8b0b9ae34228638c48d02607b77fafcfa7b29b1398b001512b5930ee79f4e6584ef1d3e1a3e9f4deeaded14426a490a528ac57bd6fb725daffff8fac46
Virtual Lab,Virtual Lab,virtuallab,Japan,1995-12-08,Nacoty,J-Wing,#players:1 #genre:puzzle>drop #search:3d>stereo #lang:ja,1cec316aca8827fdf99c685a1ee49dbc,d96c9f8aac5b4ea012a8fe659bb68fb1159a9c6d,859909c9f67cbf58014b67fd3a79cf31e3866d6c301f112c901f4612b57a7e26,4ffc6ba77f2ad9328c4d21e78fdac59b924068137cac501838876733cf13efab75940c130ed8cbece6575451d3985a51d766a9aabdde41e4dfb9eebf73a42aa4
Virtual Pro Yakyū '95@バーチャルプロ野球'95,Virtual Pro Yakyū '95@バーチャルプロ野球'95,virtualproyakyuu95,Japan,1995-08-11,Kemco,Kemco,#players:1 #genre:sports>baseball #search:3d>stereo #lang:ja,154b76be987a604ff8aafa4d438928f5,ab8fa82b79512eefefccdccea6768078a374c4aa,5f1b6cc370956c47254c90d8ec46d6a7ae183543ac96220a7cdf1cd25f781db3,7532e8bc4bcc90c5482777c5a9741f90ccd818381bf26e497177b77733f14a7e2f9f1e4f227c70e4179755582f1218f5563acb2ccb3b9d12380e1e1a1d66cad1
V Tetris@V Tetris V・テトリス,V Tetris@V Tetris V・テトリス,vtetris,Japan,1995-08-25,Locomotive,BPS,#players:1 #genre:puzzle>drop #search:3d>stereo #lang:en,262bbae465f851ded3bb7cf46e375224,ff7d4dfc467e6e0d3fe8517102132a65a9d17589,3a6a24e9645a926a6a9d3c0cf97a854f9fcc5d19cf4ec3caa770c3e9f9d6ecad,1cf5cc3548f81bc4264da39ed73f001f12e639c71f7d8ea3b256b4ce0564e08494bc40f9c45cca9e125317ce331a24f77fbbc771bb7f95f0735a9a20bdb5e41d
3D Tetris,3D Tetris,3dtetris,USA,1996-03-22,T&E Soft,Nintendo,#players:1 #genre:puzzle>drop #embedded:backup>battery #save:backup #search:3d>stereo #lang:en,ecf1218706e9b547eab9e4be58d54e21,5177015a91442e56bd76af39447bca365e06c272,76e3321e82ccb51db72090f3e8b289091c1f612afe795cc3badc804650adc15f,7335b51c6bafafefa3cf96fb39bf0fff6eb93f9ec7dce471701a911e3a77c3c026db26c6b1eeb4a4c5ac1246604b0430fb27549568912a9e5412ebc2a6e03d59 
Galactic Pinball,Galactic Pinball,galacticpinball,USA,1995-08-14,Intelligent Systems,Nintendo,#players:1 #genre:parlor>pinball #embedded:backup>battery #save:backup #search:3d>stereo #lang:en,85260599fdada2e137053a8647aa0d06,93a25abf4f86e71a49c1c3a470140bb40cb693d6,83471721324e334b7a30b54f78305f31a0a5946b234c57b60e79d9d6912b47f3,6daab14bc96bf58541af2eed8c72f3718a6c36e9f1a69d29cc24fbda235995c0bf27d310bb94780fe028ff77d7771eabfa292ce2993eb3bf3a28007a9da0c0f2
Golf,Golf,tandevirtualgolf,USA,1995-11,T&E Soft,Nintendo,#players:1 #genre:sports>golf #search:3d>stereo #lang:en,977c4da800dacfac1a1402781670f872,23ce3c174789cdd306497d86cb2c4e76ba8b06e5,56179970ec2f766b596b8cb18cf2bbefdabf78d7a4fbc580695ccb8e10aed0e7,c3e83c9660c76007508c00204c078ac4b90031c42fe89bb0d0816b5b129393d3b6200399740a50f0636e7fc68c7a6973dffb95099e80d204fae694378333dc18
Jack Bros.,Jack Bros.,jackbrosnomeirodehihoo,USA,1995-10,Atlus,Atlus,#players:1 #genre:action>maze #save:password #search:3d>stereo #lang:en,ee873c9969c15e92ca9a0f689c4ce5ea,0e086d7ef2bd8b97315196943fd0b71da07aa8f1,942bcab78d062b8eeb8362047fb7718bc40cdb83d3f5c8d9e2d1e3872a2dfd1a,b4c72c60dc8b340a04d88f3627c4063704034f8c1522fb99ea5afbc74dddcb412c91532fdd3e4a5d298f28868e2b27c820ba509fc1038aadc92a32a9f994e035
Mario Clash,Mario Clash,marioclash,USA,1995-10-01,Nintendo,Nintendo,#players:1 #genre:action>platformer #search:3d>stereo:feature>mario #lang:en,b1b3a25ce8fb4f406bf82b8765d307d0,7556a778b60490bdb81774bcbaa7413fc84cb985,9f1baa93a805a4fc471860fb7c806bb7ac8c289ded77a78397ef8f964a11a396,c3d5c07ef1e0a6322af898a1e70aaa4a94b201c8b9dd15c56a86d76937929b56691937ff58619683e32df98e3031aed2f08986ba25d92d7ab06692e59aac52fd
Mario's Tennis,Mario's Tennis,mariostennis,USA,1995-08-14,Nintendo/Tose,Nintendo,#players:1 #genre:sports>tennis #search:3d>stereo:feature>mario #lang:en,38ecc2c5a745a80d32eb9e8e413358c4,5162f7fa9e3eae4338c53ccba641ba080c768754,5dc5e6b5d5f538f56b3b9727db1c7931d9dfe1bbd0743f698897e0fd90e70101,e1703dfc5a5bbc0007c7aee1c92a1e82b87a0c18b6e75b018288989da76f0fa0f1d31509b9f090b2553edf74396a04e993e3e62f269d664ca0aa48bd65de0f21
Nester's Funky Bowling,Nester's Funky Bowling,nestersfunkybowling,USA,1996-02,Saffire,Nintendo,#players:2:vs #genre:parlor>bowling #search:3d>stereo #lang:en,0285dc41d75be8419d12472f20025305,f4a4c7928f15102cf14c90c5f044e5f7cc7c32f9,ce391aae5e672f3ca472efeaab985da8cee4a36fe068ed50489afa45aaeb5962,e6cda1c50cee40f5c888dbd602f27104d424e69f69a3b8e67d2879770430219bcf56c04408f8694a7a24331e6087fee682aeb4373f74e83906de57a6f8dc8916
Panic Bomber,Panic Bomber,tobidasepanibon,USA,1995-12,Hudson,Hudson,#players:1 #genre:puzzle>drop #search:3d>stereo #lang:en,467247d5e3383d066005565bf8218436,80216b2874cf162f301d571bb8aebc98d80b4f3e,e75e98add227ea9c2168ff13b131e3c72faa789e1ef4b9fdbae13d746ad9b3e3,54377fa4a1472abf09ed9326c71e38efedf571a71d763bc6d6472018f1fd45f610ed0bbca32f35250f68747343712ee0bc6b5d622d4c93d3950a48afe9876a93
Red Alarm,Red Alarm,redalarm,USA,1995-08-14,T&E Soft,Nintendo,#players:1 #genre:shooting>rail #search:3d>stereo #lang:en,e56e85761f52a613b34079d5322088ce,494fa60cb8997880b4e8cd3270b21d6c2768a48a,e53592a5eaf8f1d33bbb06a0389be685fdb8192454c826ed525d34bd27702e33,65cf67a7af873c86e7cb0bb6b3497d455c044b3bc7cac82d0371bdede93f5ea094d3d80846ecabde9e647ee45cb618e9b0339725c708a4b0991725c62669d7e2
Teleroboxer,Teleroboxer,teleroboxer,USA,1995-07-21,Nintendo,Nintendo,#players:1 #genre:fighting #embedded:backup>battery #save:backup #search:3d>stereo #lang:en,0742a861a599fe3361aac6ebef6745a7,c59e020f9674774c5cbc022317ebba0eb1d744f7,5bfdc99d6b5bdf32daf3c87e310aa078d6d51c733b02bbbf4042222578b60a36,206a338f0b51db07d4871c33013b694a44b6362897a23a3093b46651305170f6c998374cd7225a88ee2678ad67c3e87636594803e791cb25e7072968e74c829b
Vertical Force,Vertical Force,verticalforce,USA,1995-12-01,Hudson,Nintendo,#players:1 #genre:shmup>v #search:3d>stereo #lang:en,87c38f66d5b9ead72af22f515a3a5f51,38f9008f60b09deef1151d46b905b090a0338200,73b0d5b62c30ff1e3cc78e4c099dbdbda2517fa0ea02d6a8fb180894675c3216,7207aec4cdf6348798cc5c0e26447ef5f8701a3e377798a217543c693cd6cd83a0afedc2fa7528e47308c58de4e6e6e24a7c8173df2f72123188c51d8c56c16e
Virtual Boy Wario Land,Virtual Boy Wario Land,virtualboywarioland,USA,1995-11-27,Nintendo,Nintendo,#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #search:3d>stereo #lang:en,fb4dc9f4ebd506702eb49e99a62bd803,274c328fbd904f20e69172ab826bf8f94ced1bdb,abfb74c94c07808d368139db2e875cd91608f95e4ab892ac9b9d0442214c7198,189c32a7a50603ec449b8f890d91c9281f99f4781b2cd34332d5c85b8eac1654ebb194bab02353eee2371fd2dea6d658c8b59f6e47a88a2d53e4f673f6dc0291
Virtual League Baseball,Virtual League Baseball,virtualproyakyuu95,USA,1995-09-11,Kemco,Kemco,#players:1 #genre:sports>baseball #search:3d>stereo #lang:en,2ba914c8aa16f2f9230b3c5b7e17e67b,266fe615ee3df1160a20b456824699f16810fa28,eb3c0199cb949be474a70153ed6bfa575aef9600384855924c3eb4d884d12586,69f135cc53f5668372f5eb7a3751bc67bfd7e1c0d41954f04a9e26d46d0e973962e23f1e37e0fb9eb946cf30125f768104cbda06434181af1556ffc5bcbadd67
Waterworld,Waterworld,waterworld,USA,1995-12-21,Ocean,Ocean,#players:1 #genre:shooting>tps #search:3d>stereo #based:movie #lang:en,110a83bc070559c5cc5634a8b5cae274,dcc46484bd0acab0ac1ea178f425a0f5ccfb8dc2,9c21378c539e04b433ad8dc63a5e301025a1a19830effe94b827516ee58d4c56,5760e5074c3bfc1695140fc5cf99c11f866a429a9bce54608e671e1573997dc0b57d876ce7e66b36a9726c16c37f2ef91de1f3365c8abfc075b8afc4835d1c93
Bound High,Bound High,boundhigh,Japan,1996,Japan System Supply,Nintendo,#players:1 #genre:action:puzzle #search:3d>stereo #unfinished:proto #lang:en,a460e2660fa951e9d4e3b05aee9f5018,1196ef8b9a96a0ff2f3634f8eb1c4865c0fb6b01,3addd5321c08c138724e68bfc4bdf23dcf2b2cf16ae3109fe4f802de7c39efd2,09f276822eb967d60d40e58c500d0faede82f8730a173ace51b3ddca3e2c4f784cba1ca65a145ce8351a017be498384f0c811b6e1ca3cbd597857a61a66c0f22
Niko-chan Battle@ニコちゃん　バトル,Niko-chan Battle@ニコちゃん　バトル,nikochanbattle,Japan,1995,Locomotive,BPS,#players:1 #genre:shooting>fps #search:3d>stereo #lang:en #unfinished:proto,d9a0215782dcacee5a3c4cc83d1c5189,217ca062f65d4e8b2848085918af5ac4b33b12d4,ae35cc583482187045307a326edfc19887b8129c039166d80cd5c316524d89bf,151864c552435ce67d02ea78188341e8a6602d81fb2400acd3b97faf29da788d5150ef8ecf6b3e1d3547284995d6d8312af5df5278fcded190d9d70eb6f83b66
Space Pinball,Space Pinball,galacticpinball,Japan,1995,Intelligent Systems,Nintendo,#players:1 #genre:parlor>pinball #search:3d>stereo #unfinished:proto #lang:en,31073126fad41777357391ecc36d6f7f,dc182360c7c8d26323db8921f09db76638e81ced,ea77eacb93a109c23ca776b28bcbf681d25eec8ccff4a2609fb9011dc82af8d0,f210b58ae47d28cee67231c42e2acec53ff46211b5825f23e05ae69163c542a34500ef4afffd16e2c63859c0a1edc231050c00efcd5c0416495c3841eed82200
3-D BattleSnake,3-D BattleSnake,3dbattlesnake,World,2003,DogP,DogP,#players:2:vs #genre:action:puzzle #search:3d>stereo #lang:en #unlicensed:aftermarket,0ab33db88ee41f540d968127dc55fa50,35d8c26e62d64dade68847dd1d8f55a92c6b8058, 6f590323fa8b463e68eb23ce4abc3e2666d492be96dbfdd71933cbf1b91c31b0,358256c0c0673d11971c206cd630620e1d61368530fa8430fc5129a25bc457d6ce7c41117844807d5e58ceec18b8a00cc3fa506c7c2123c05e09f269ba2fe7fe 
3D Crosswords,3D Crosswords,3dcrosswords,World,2014,VirtualChris,VirtualChris,#players:1 #genre:board #search:3d>stereo #lang:en #unlicensed:aftermarket,35554dcf602fd2452d7adb033a85cc40,d02befd9e2269093c45109b91609eefd4b7a2bed, bbc3c22562660e1bba5bbf1d2603a611e557473862b31f2539c487252b9057d5,81e83aae6139ccc3cf148d011e48231481352e4f251ef8c1dc2f474039033c1ee1cb97b2c3ba950bca7902983ab22b6d4ee9b4522230d80fe6f7eeb3d0ec26ef
