Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
F-16 Fighting Falcon,F-16 Fighting Falcon@F-16 ファイティングファルコン,f16ff,Japan,1985-12-22,SEGA/Nexa,SEGA,#players:1 #genre:flightsim:shmup #format:mycard #port:msx,60e4b9cf6c000eb3af97e758413ce99f,0f60f545ce99366860a94fbb115ce7d8531ab7ba,323508f3ce8360e41f86291563c38eaee7305e07c8b53986422d6ca3e0ba90a0,721e8e75ce13ab9e65d9b46e861973e23493415d2a2a96979beb04d1cf3d1d937166524b6102de64841024b30308192cf708f2e95d18c8f402dc1645da52494f
Family Games,Family Games@ファミリー・ゲームズ,familygames,Japan,1987-12-27,Compile,SEGA,#players:4:vs #genre:board:billiard:minigames #addon:fmsoundunit #format:goldcartridge>1m,03552187d613c1b2a22a8e32476c5254,dfbf0186d497cf53d1f21a9430991ed4124cc4c2,d80c5285486928b2787f7a919ad7d4e1732de224727f053d2a8ff08a10ef0022,9f9ee9dc78874a43f3e18a560d34467f28ed269e5667d6398b9bfdd307f220d0bc02a686ca702420bc9539302d0f7e938ba83aab5f31991fa7da53daeb0f06ff
Fantasy Zone,Fantasy Zone@ファンタジーゾーン,fantasyzone,Japan,1986-06-15,SEGA,SEGA,#players:2:alt #genre:shmup #format:goldcartridge>1m #port:arcade,3a1dfad2cea111d0dbfb4a545bf3f87e,b486d8be0cf669117e134f9e53a452bf71097479,bef51ffb358ea15898e59039d5030473bb6036a3b2d2adf616176744a19b6b7b,bedb4c16db234c70128e7a326908760968e9905dd831bb44f71cf3c77c54c714796647b6e67d668a536c3716710facd672343811b76488148a8c206abeab8739
Fantasy Zone II: The Tears of Opa-Opa,Fantasy Zone II: Opa-Opa no Namida@ファンタジーゾーンＩＩ オパオパの涙,fantasyzone2oonn,Japan,1987-10-17,SEGA,SEGA,#players:1 #genre:shmup #addon:fmsoundunit #format:goldcartridge>2m,f898539f72db2271fc3385a5eb51a06f,60d8135e8f15fe48f504d0ec69010a4b886dcda8,e9a448b889b41746a1921a633cd6408f38f7bc88938c797b0177a225ecf5dc9e,37a0df2dd96c2883f863ab34809b0ced7ed489d552180b42b428ce7a3ecc1bc8fc9b26616e6b91994d3f5251c09c15c4dd7d2cad24e8a10754e0657259b6cc31
Final Bubble Bobble,Final Bubble Bobble,finalbubblebobble,Japan,1988-07-02,Taito,SEGA,#players:2:coop #genre:platformer #save:password #format:goldcartridge>2m #port:arcade,3573a65921b0506f7124f1f9ffb30974,ab585612fddb90b5285e2804f63fd7fb7ba02900,df74dd5ae77443e3b605f34698b7dcaade2b26f21303db3738c6ecb33dcb5aa4,7866343c4b9bc1a359aa06371d54be1e84c65466bb2d5f961059e6ecb42681110da99566b24a6991007793b788951f0aed37c36f4e0752861211e0a0eaeb509c
Galactic Protector,Galactic Protector@ギャラクティックプロテクター,galacticprotector,Japan,1988-02-01,SEGA,SEGA,#players:2:coop #genre:shmup #spinner #addon:paddlecontrol #addon:fmsoundunit #format:goldcartridge>1m,8d61b59296877216cf7e4b04a68bfa66,e8bcc3621e30ee445a74e6ddbe0842d0a6753f36,2d16948696509309493d78c4cd7e9e8db407db593464e5a804155a1e12cf4067,b0ae6902d087eda51bde2b2528ec0cbe7dfacd588bb8724d7f475902f367420131b5fd347e5b48f1fe9499c52b61be422ab78ec82e4a3add28c6a62336d81d8f
Ghost House,Ghost House@ゴーストハウス,ghosthouse,Japan,1986-04-21,SEGA,SEGA,#players:2:alt #genre:platformer $dracula #format:mycard,89028bfb152a553adf25668649d39ca6,051e74c499c6792f891668a7be23a11c2c4087af,c01f783f10fd4350816932e367bc9439b47e2ee1034a3179dcd93d660deecf43,a036be7395521107cea6364dc6d9cbe838717dfa0d6524ee2913a373148d6e6ccab15a92505f30edb1eacac0698eaf11fa3b292a86942a79122cc0d26f5f21e7
Gokuaku Dōmei Dump Matsumoto@極悪同盟 ダンプ松本,Gokuaku Dōmei Dump Matsumoto@極悪同盟 ダンプ松本,dumpmatsumoto,Japan,1986-07-20,SEGA,SEGA,#players:2:vs #genre:fighting:sports>wrestling $celeb #port:arcade #format:goldcartridge>1m,9e56576a5c7d571ce17c650c4116a77d,77f1e788f43fb59456f982472f02f109f53c7918,33c830f7a3441c3ce923645742eea06c488a577ae93bc057d3f859c0353ef981,cd3f0bf3c01eb54a9c5374b3cda6ccfb605d20fe45bd0edcc27c902e70c057b7302624f721e442e96091c86b2ffa584519ac7beae5efd8fb2923baada0c68fec
Golvellius,Maō Golvellius@魔王ゴルベリアス,maougolvellius,Japan,1988-08-14,SEGA/Compile,SEGA,#players:1 #genre:rpg>a #save:password #addon:fmsoundunit #format:goldcartridge>2m #port:msx,6bd9879af39e248d149761014ebf5639,f62c5c9dea4368e6475517c4220a62e40fedd35d,f64b9b546c4387939dc80208482b0cc4a5a6e7685f0291bfe715c170508bdedf,178d83a0c72117413a81596e3a05ea5b00e5f456821cadf36ac565754287795fd7342a0e2a1bb2b0b3b7b133e06b9390142654b423884842ff7c4d6ee5243899
Great Baseball,Great Baseball@グレートベースボール,greatbaseball,Japan,1985-12-15,SEGA,SEGA,#players:2:vs #genre:sports>baseball #format:mycard,94ca79d4eb2709ad98b850d33728a045,e6eaaec61bec32dee5161ae59a7a0902f0d05dc9,84a62928d7a231657db0a5d77efa77eebda9f5cbefb5d5a68af64af2ecdb88fd,245c07a18f1e2f0d9176ca8aef32f74e03392f18d54bd80faa4b38a6074b9715488059f3352f657f91deb06e8db47d35964253a74c516277385e7bc0c68ab9d6
