Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Action Replay v3.0,Pro Action Replay,actionreplay,Europe,1992,Datel,Datel,#players:1 #genre:notagame>application #compatibility:superfamicom>lorom #lang:en #unlicensed,8252d1c79582dc70ec3ba38321757b8b,bdc945a9dc3cecc372110bdafc1beac8ce899ae8,26f0c679d7c5828167681e388c26d52eaa02ecf645aa7325eb118d30b19529c4,1bc493c59fc43747ddf6f8f55124a963dad1cd32d3f34b9d557a81f61ff233dbb03b5d3d9f6e62b39c7a44f53646fc4d774627cac6578021b389381807c40303
Action Replay version 2.1,Pro Action Replay,proactionreplay,Europe,1992,Datel,Datel,#players:1 #genre:notagame>application #compatibility:superfamicom>lorom #lang:en #unlicensed,2865883f57cc1b3437a8bc799a2c67f0,7b53be0f11521c456164618d461585374262a189,05023df067d00c52dd77cc29b3af2c9d3141f752baae6383e8b8c33e9515948d,5dd0813a1bd56b4e9a2f7912b1d1a3c06d7e9ef884dea5a3de529e91a952bb333d1382d490a934bed28e5578c248d41e61024b368dcf25a45690d6b5233b4c97
ActRaiser,ActRaiser,actraiser,Europe,1993-03-18,Quintet,Enix,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:en,9b36075b53dec1a506b1f9334e670c63,b76621e0b9d882c8b8463203f5423ca7d45cc5bf,146a68436fa9dbe728ddc7355821384765325e356cb8b9b193a4f22333ed52a0,6c622f9296a0192187c717735b82c195d0b9df2d148b1a59d3077926915d140eac2bb834c5911296c3a6cd7f7832d8660d17c609a49c6ed18e13f779cb49864d
ActRaiser,ActRaiser,actraiser,France,1993-03-18,Quintet,Enix,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:fr,4d7084efdaac42131bf9c68fad358ebd,2f913b33f8c2b4ea2ca18ac91f3ed08f02285227,6cc2cadfcb4fba4c1abb2a1d06b49b840bec65d75acaa0ac8831576442e7e96a,fdd98986e2a05ffa3aa832f89ef5d6742564327305a2b3395ba72520d381607e64e7a0e70e11db751c0f6b0a219fb674980d9900ea71030a9f05488fabcccea3
ActRaiser,ActRaiser,actraiser,Germany,1993-03-18,Quintet,Enix,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:de,fd56459aba757c35b9892aede9d24304,2be890711dec987ca1375c0b5d0844997de96566,01923db83e0e8b19d476483649d956e3e24cfc918ca04a6aa04faa29ba8e4c41,9e1185d39f9974a361b121c85e8ca61ef2177f8e0f627f3993470dcfa70a9cd1468cbb9b31591b9ec905753e8122e4219eaf49e135a374f6339d894d9d2eb966
Actraiser@Actraiser アクトレイザー,Actraiser@Actraiser アクトレイザー,actraiser,Japan,1990-12-16,Quintet,Enix,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:ja,3cb1a7ae9fd34a56015f752fd138070e,f031fc983a2eed4d69e223b256ece5f037fb5d5d,3655833fd0fb4985c3dbbf28141f65564f7a228ee92d81a12982ef7cb952a51b,786f1ebeabd3712af174682ba7346015206fd928a348e91b9700e9ddc417cac8a0c8993cde9b3c06871329758c599bcda4fda9ceca12985f1b82d53d67abafdf
Actraiser@Actraiser アクトレイザー,Actraiser@Actraiser アクトレイザー,actraiser,Japan,2007-03-20,Quintet,Square Enix,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:ja #rerelease:virtualconsole,008c5c802e310a40cd9f914bf8363f1a,9022b36283a44f41fc92c6483518f798e9d64a45,057c58229edc273a4645d8bb7f43ce9755fc4d704659c78becafddd884427dcb,a503f2c09f22a9f3d9759ccc6580e0617a8a0f66f8265a5dda68f2abfea7e477e3d58ee675c82ddd7394a9bd6bc72667cad80d8800ef28b9d39407aa18a3b138
ActRaiser,ActRaiser,actraiser,USA,1991-11,Quintet,Enix,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom #lang:en,635d5d7dd2aad4768412fbae4a32fd6e,e8365852cc20178d42c93cd188a7ae9af45369d7,b8055844825653210d252d29a2229f9a3e7e512004e83940620173c57d8723f0,b360dddf5be53940eff9315f3e5aa652e8bc816d8d2d6afb4a9d5d96273bc3c9f5200130de364e68a39c8fe6a2d9c8e9f88da4f34b305d77b9e3acf998dd7863
ActRaiser,ActRaiser,actraiser,USA,1992,Quintet,Nintendo,#players:1 #genre:action>platformer:adventure:sim>building>god #embedded:backup>battery #save:backup #compatibility:superfamicom>lorom>nss #lang:en,e455726b8c2e237bbcfa81e68fb59599,4cee09160219290721e88c5de2c7f652bad1bb23,41b95509d215f60b34138dca72d16eea96105c0a3ce4b0ce2cf954fcc2e3775d,bb60f0cb42264adcceea2af47c1da2e3c1286532e2051ae76b372f6e0dee65cb317a1501ec4181b713ed2f454c3febd1ac43ae4c043abf1ee975d97aacc72742
ActRaiser 2,Actraiser 2,actraiser2chinmokuenoseisen,Europe,1994-11,Quintet/Ancient,Ubisoft,#players:1 #genre:action>platformer #save:password #compatibility:superfamicom>hirom #lang:en:fr:de,177c67125038a6b0af1d5b47c9865e7e,6cb1b7f7e904d4c1681647f10e3d1a89a44b89b6,4088868318065603b185386334e6ece41e46af62bab729a766b98cf0cbce6a8a,1f157e046b07c2a5a89c45ddd91e14a709ed966f3e99b33a55921f86571eb031f227a76e12187bacac95f70865391c1ff871ba4b225f8a11f849d2a3cfb1621d
ActRaiser 2,ActRaiser 2,actraiser2chinmokuenoseisen,USA,1993-11,Quintet/Ancient,Enix,#players:1 #genre:action>platformer #save:password #compatibility:superfamicom>hirom #lang:en,32cfe65f6dd6e4b58839729a3b1dbd60,17c086f3418f7f51e5472270d756ec5112914b83,71bdd448a30b88725864e55594ebb67a118b1f197a3f9e5dd39dbf23399efa15,23b236d9efd8fcfc642c22785adc9b29f1b9560d8ec1926019912fea990836b1adc2dee9acf973a7ecbb812e8e17b6d9273630e7542f3751572aa9937b99d0c6
