Title,Title (exact),Title screen,Title screen (exact),ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Bokujō Monogatari: Mineral Town no Nakama-tachi for Girl,牧場物語 ミネラルタウンのなかまたち for ガール,Bokujō Monogatari: Mineral Town no Nakama-tachi for Girl,牧場物語 ミネラルタウンのなかまたち for ガール,bokujoumonogatarimineraltownnonakamatachiforgirl,Japan,2003-12-12,TOSE,Marvelous,#players:1 #genre:sim>farm #embedded:backup>flashram #save:backup #lang:ja,3a502cdb8f2d8e6e0e3b07685b50fa7e,8b624aeb36a0321c094dc3ee1f64f5573509b212,b35da879aaab432750920cb290238ca19b7ac012d5aa1eb0ee8269ad2861e2e5,b9154fb97d5d4c5e6b1151324c323ac53257ac5148b844e8f0adaede052fb0ddb70433be7d5fca3e57def68579af87410047cb62f2a384fa31a29e2843fbd949
Bokura no Taiyō: Taiyō Action RPG,ボクらの太陽 太陽アクションRPG,Bokura no Taiyō: Taiyō Action RPG,ボクらの太陽 太陽アクションRPG,bokuranotaiyou,Japan,2003-07-17,KCEJ,Konami,#players:4:vs #genre:rpg>a #addon:link>gbalinkcable #embedded:uvsensor:chip>rtc:backup>battery>eeprom #save:backup #lang:ja,9f1c1202ed1d856c5836cee6818a171e,c51ad84e9403db94cd18a14ac72f8367b52a0d7f,6a0c358516567e10a5d5692ee26cf59a54dab71f9c4aab98d22766c18de2649c,9d23c1eeab3b0b5c5fe8dcec178602c7f046e6a69fc0421e26be1fe1f3803c9fb2500a08ec738610188b9ea3b81d07088955bca8fd3be73a106717b401a3f1cb
Bokura no Taiyō: Taiyō Action RPG (Kabunushi Goyūtaiban),ボクらの太陽 太陽アクションRPG (株主御優待版),Bokura no Taiyō: Taiyō Action RPG,ボクらの太陽 太陽アクションRPG,bokuranotaiyou,Japan,2003-07-17,KCEJ,Konami,#players:4:vs #genre:rpg>a #addon:link>gbalinkcable #embedded:uvsensor:chip>rtc:backup>battery>eeprom #save:backup #reboxed:genteiban #lang:ja,9f1c1202ed1d856c5836cee6818a171e,c51ad84e9403db94cd18a14ac72f8367b52a0d7f,6a0c358516567e10a5d5692ee26cf59a54dab71f9c4aab98d22766c18de2649c,9d23c1eeab3b0b5c5fe8dcec178602c7f046e6a69fc0421e26be1fe1f3803c9fb2500a08ec738610188b9ea3b81d07088955bca8fd3be73a106717b401a3f1cb
Bokura no Taiyō: Taiyō Action RPG (Konami The Best),ボクらの太陽 太陽アクションRPG (コナミ ザ・ベスト),Bokura no Taiyō: Taiyō Action RPG,ボクらの太陽 太陽アクションRPG,bokuranotaiyou,Japan,,KCEJ,Konami,#players:4:vs #genre:rpg>a #addon:link>gbalinkcable #embedded:uvsensor:chip>rtc:backup>battery>eeprom #save:backup #reboxed:konamithebest #lang:ja,9f1c1202ed1d856c5836cee6818a171e,c51ad84e9403db94cd18a14ac72f8367b52a0d7f,6a0c358516567e10a5d5692ee26cf59a54dab71f9c4aab98d22766c18de2649c,9d23c1eeab3b0b5c5fe8dcec178602c7f046e6a69fc0421e26be1fe1f3803c9fb2500a08ec738610188b9ea3b81d07088955bca8fd3be73a106717b401a3f1cb
Bomberman Jetters: Densetsu no Bomberman,ボンバーマンジェッターズ 伝説のボンバーマン,Bomberman Jetters,ボンバーマンジェッターズ,bombermanjettersdensetsunobomberman,Japan,2002-10-24,AI,Hudson,#players:4:vs #genre:rpg>a:action>maze #addon:link>gbalinkcable #embedded:backup>battery #save:backup #based:manganime #lang:ja,c86f84d68f584b666e5490f764fda27e,7d0fbe2d8addba9d3c49da7bc0de792cf10b7268,8627870dbe38e1fbc732ae9e07005000790687a766311e49a09d07cdf1734b5f,95a7ed401983a3e7c6d742d03d134aaf1e4248641ac1cfd587e30121e0de65de2ec91cfac83a3c174f47882ddca51f2585d434299c2104bfdc9db1cc108a9b53
Bomberman Jetters: Game Collection,ボンバーマンジェッターズ ゲームコレクション,Bomberman Jetters: Game Collection,ボンバーマンジェッターズ ゲームコレクション,bombermanjettersgamecollection,Japan,2003-10-16,Hudson,Hudson,#players:4:vs #genre:action>maze:minigames:parlor>pinball>mogurataiji:shmup>h:puzzle>drop:shooting>gallery:sports>golf:board>othello #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #based:manganime #lang:ja,4b4d0e642c8b299f3d7d1298acb0bddb,55a6ef08c00e5c02b256424495d9f90f6924cb7a,70a0aa8329a5d32492da7fde4503f9a3e589a110bee55823cf4f3e4e966a1c54,bd6bc5cdf7a4288bb9780a2266eef4d8222e090ccd5910b5e1588a4bac91324b2c99670391df25b7c39e5b9ee3d11b08ea1687aed4d664054dfd3173b5e5d3a7
Bomberman Max 2: Blue Advance,=,Bomberman Max 2: Blue Advance,=,bombermanmax2bombermanversion,Europe,2003-03-14,Hudson,Vivendi Universal,#players:4:vs #genre:action>maze:puzzle:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en:fr:de,723ee616e311bd9f8584405637d9128c,eb25e28ae1047145fd2cbcc3ecbb63330fbc8fe0,84c73c0d0f0c68fea530cd7a17afb51b891528c267dc267ec34a64420fde052d,22e28ebb22856461a3e8ee0a7c04ddf4a38048130ad8309fc14709cb15c04393ab3b61d1e384b0d7130f81bd0cdf67b175afd975c218530312213055b134c9ec
Bomberman Max 2: Blue Advance,=,Bomberman Max 2: Blue Advance,=,bombermanmax2bombermanversion,USA,2002-05-30,Hudson,Majesco,#players:4:vs #genre:action>maze:puzzle:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en,4efb16f9d71758336db0afeb380859b0,b2c64452fe8c879c1abd5cf709e3e26971eeb166,e7ab828cda726d1193f3ac514a3128b6d1f4de73430d3c8aa7cf744dea1bed75,e4fa658d473c3b001e6947e6f4c75e484ff50d354000e8467a312e0873a7c79bde949e200368897355cc3223f25272c5a6e2cb323d9d1a07b141e4b69ac6ea05
Bomberman Max 2: Red Advance,=,Bomberman Max 2: Red Advance,=,bombermanmax2maxversion,Europe,2003-03-14,Hudson,Vivendi Universal,#players:4:vs #genre:action>maze:puzzle:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en:fr:de,bee56ca47b1f319e27592baf2f053ec9,4d514fe19b59d42be9a118c99e2008efee2aedcb,3fff7d76166a9cc85358c16285bbb217504e3091a1180ba41e32fc4134aa8a81,d87613b9c5f8e0e0e96a1290fca969189571cf8161bc0ba9f525cbe19db60c2aedd55314bd9f20c1249e44ef9ab59d223a89237b8102af1b7dae9ab04d7b2bec
Bomberman Max 2: Red Advance,=,Bomberman Max 2: Red Advance,=,bombermanmax2maxversion,USA,2002-05-30,Hudson,Majesco,#players:4:vs #genre:action>maze:puzzle:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en,0cc6758258b584e51046b00139c50e60,1428bb0a78aebb112a2702ed8561bdfe9bcedcf1,268eda4c9bfed2cdac13173402bb8f0f2b3dee6b352b2d96c2e156bed4edd745,85a16df004a5f5781d95818ea617b321209131651b20392b081fbd01eecb97209898df7fc8cceacfb4afa44ed731e5779f400a75f336b4414d086e260da5b9a3
Bomberman Max 2: Bomberman Version,Bomberman Max 2 ボンバーマンマックス Bomberman バージョン,Bomberman Max 2: Bomberman Version,Bomberman Max 2 ボンバーマンマックス Bomberman バージョン,bombermanmax2bombermanversion,Japan,2002-02-07,Hudson,Hudson,#players:4:vs #genre:action>maze:puzzle:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:ja,c49c26566f147a3546f7a299d55010ba,625e4c19f045202de4d95262b5cd30f15c4469fe,971be60d8cd3409928ea67f23e39ec91ef262db954326d37a5c436434878cbe3,15c816aab97d7d9259e88727177092e622a032027ee18bbcb50928f24eed71b6b3eb93392ec5341d6f5ab5b85db6c3e5e996e1b6b2ef65c96c2f23c4be31d789
Bomberman Max 2: Max Version,Bomberman Max 2 ボンバーマンマックス Max バージョン,Bomberman Max 2: Max Version,Bomberman Max 2 ボンバーマンマックス Max バージョン,bombermanmax2maxversion,Japan,2002-02-07,Hudson,Hudson,#players:4:vs #genre:action>maze:puzzle:minigames #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:ja,edb9cfe1efcdd9b8abcf16dfbd0421b8,7277ea99c0015df9ae1a29a9b45909f168624901,03b06c4df0aca1127d4561408a0d8982e248d8faacd260ca0b3139436e912a24,3428d6414bfc90f7343a1c91ec420e5feacd3413afc83cc6b907221a27d1f285038a6d872e1917c282ab103453f875871c4236c9a163b72ddbcacdada91aa3f8
Bomberman Story,Bomberman Story ボンバーマンストーリー,Bomberman Story,Bomberman Story ボンバーマンストーリー,bombermanstory,Japan,2001-04-27,Hudson,Hudson,#players:4:vs #genre:rpg>a:action>maze #addon:link>gbalinkcable #embedded:backup>battery #save:backup #lang:ja,34bc4830fdd1cff2e33b8ac7fd3a6cbe,ba093c5ef2c2bb57d0f6f6735e82c536c7e9ec45,138df33ff85dbfdc5c0e75b2e1c091982e898f8137e1de94057df757fadc1ba8,c11948acd9a26dc5404d58db5ae881455c0f3d7d0de884175180f4f43470a3001352b2e2f6b8b5166e1520a88d26d7d505be77f48f4b7548dc8341bf5f49d70c
Bomberman Tournament,=,Bomberman Tournament,=,bombermanstory,Europe,2001-10-08,Hudson,Activision,#players:4:vs #genre:rpg>a:action>maze #addon:link>gbalinkcable #embedded:backup>battery #save:backup #lang:en,79aef9bbe1378adfbd688cd66e11a7be,da44a5d65f1a00d75a57e5b46e30f9e4e2d18f6c,e02e6cc3e91f4f4c7b50ae9558eddc93d43a7f894be0bb0cd46b0296327de902,1228df8137906cee422ea776eaf4f0e62e242b4e4f2130606e05af8a5bc996adb50efd8aced047d878eb5bbc16b0b71e19786b1d565b729ab9f0aeb3a889eb86
Bomberman Tournament,=,Bomberman Tournament,=,bombermanstory,USA,2001-06-29,Hudson,Activision,#players:4:vs #genre:rpg>a:action>maze #addon:link>gbalinkcable #embedded:backup>battery #save:backup #lang:en,79aef9bbe1378adfbd688cd66e11a7be,da44a5d65f1a00d75a57e5b46e30f9e4e2d18f6c,e02e6cc3e91f4f4c7b50ae9558eddc93d43a7f894be0bb0cd46b0296327de902,1228df8137906cee422ea776eaf4f0e62e242b4e4f2130606e05af8a5bc996adb50efd8aced047d878eb5bbc16b0b71e19786b1d565b729ab9f0aeb3a889eb86
Book Worm,=,Book Worm,=,bookworm,USA,2003-02-25,PopCap,Majesco,#players:1 #genre:puzzle #embedded:backup>eeprom #save:backup #port:pc #lang:en,c64b677831500e85222d85c70e2d23b6,c45d588f8aade81152ae789d62316db9138452b8,3a0ab3e7ff4d9e2c2ebcfe3367787175c1ce8b38447c86c12278392da2367780,ba9cb5174f080fb6cf07ae42def138ba9a5288f18f315b54a85418d472c3ae9a826fef13a787e381fce9f09cf0761be569fdf3972aa4be6e185e9355fcdb1688
Bōken Yūki Pluster World: Densetsu no Plust Gate,冒険遊記プラスターワールド 伝説のプラストゲート,Bōken Yūki Pluster World: Densetsu no Plust Gate,冒険遊記プラスターワールド 伝説のプラストゲート,boukenyuukiplusterworlddensetsunoplustgate,Japan,2003-04-24,Will,Takara,#players:1 #genre:rpg>j #addon:reader>multipluston:link>gbalinkcable #embedded:backup>battery #save:backup #based:manganime #lang:ja,a5f4c03f31988a0bd97569372e1f826d,bb779de3aa9c08b82ffcb3cb2eb70f151a8a3b13,5394fb03d59e2f093c8cbc6497a370ae9a70b309153137f713b4d4f7464031f1,9fba0cedd24ff2b07dc3689ec0194385d9c872a5ad69b1e2a1f76140b5597b7c4b0a328795cd08326b52175ff9b67a2007e3274bd46665069e16685b9c1d065a
Bōken Yūki Pluster World: Densetsu no Plust Gate EX,冒険遊記プラスターワールド 伝説のプラストゲート EX エクス,Bōken Yūki Pluster World: Densetsu no Plust Gate EX,冒険遊記プラスターワールド 伝説のプラストゲート EX エクス,boukenyuukiplusterworlddensetsunoplustgateex,Japan,2003-12-04,Will,Takara,#players:4:vs #genre:rpg>j #addon:reader>multipluston:link>gbalinkcable #embedded:backup>battery #save:backup #based:manganime #lang:ja,d60c5ace24093283f3dc9c74f3ac2489,d660e16640897da847951937f7792724e133a642,c4be70dac83a201be4929d64e2956270cc37affd9702a73a05b8cc3263e5751e,0db541d2bd7998c0cbed493c1e4b64bf39996e1ae9097a90dcc35dd419c0d96f434d203633bdc6f6552a88ebcbbdf746a9cf2ec70ff82435bc7799b008c1174f
Bōken Yūki Pluster World: Pluston GP,冒険遊記プラスターワールド プラストオンGP,Bōken Yūki Pluster World: Pluston GP,冒険遊記プラスターワールド プラストオンGP,boukenyuukiplusterworldplustongp,Japan,2003-04-24,Takara,Takara,#players:4:vs #genre:racing>combat #addon:reader>multipluston:link>gbalinkcable #embedded:backup>battery #save:backup #based:manganime #lang:ja,5d31ffa72fdecf556cdff2d760274967,013301f82256ee6f574864455301f0e756974d6e,e011849d801f7592f90264eb63b8f5a0900600194da7ec3da047c111419c75cb,2dbfbadfb1ca74b6625d3d98d740a50d8b1ef8fc2ea0cbf099aee202e1f6fdeb56fdc8829bcfa7fbbb6ecec9b7b640945825803d610f2fb4ca7b42a7f40d8d3e
Bōken-Ō Beet: Busters Road,冒険王ビィト バスターズロード,Bōken-Ō Beet: Busters Road,冒険王ビィト バスターズロード,boukenoubeetbustersroad,Japan,2005-01-20,Bandai,Bandai,#players:1 #genre:rpg>j #embedded:backup>eeprom #save:backup #based:manganime #lang:ja,42f9a789ccc93fb5ccfd63f086f5094d,82e8e42fe7b5cef46079ed18ad38b2f48c26d52d,8214bb5f02d98497bb1678305e40ab3b3b278371e28888dc8b49c3c36a54b242,0d11f9623e36bdba9d13b945a1c511e8c78f5aee15d4eda72f0c758c28ffc1e2c35aab3834b634d99d191c475f1698ddc26264ba24dbd9b6c9efbeaf993732b2
Bōkyaku no Senritsu: The Melody of Oblivion,忘却の旋律 The Melody of Oblivion,Bōkyaku no Senritsu: The Melody of Oblivion,忘却の旋律 The Melody of Oblivion,boukyakunosenritsuthemelodyofoblivion,Japan,2004-11-25,Alpha-Unit,Bandai,#players:1 #genre:action>runandgun:brawler #embedded:backup>eeprom #save:backup #based:manganime #lang:ja,0c53ef6b66b0f6912a524659c3a068c6,0df471f8a7e06fd56ed8fb09d902b65a79520b4d,de82f7cfd0a3218a9125b528d106ae748dcf92f35e7f9606db29df2281a16895,9c5eebbce0d7ad3af2c5ab4538351cc80a20b9305ee46bb028aabb67bd0a51d383cabfc07f8a0f401774797fc0c1ed0a43efd746633bbe98764285453ce7e6c7
Boulder Dash EX,=,Boulder Dash EX,=,boulderdashex,Europe,2003-05-09,Vision Works,Kemco,#players:4:vs #genre:action>maze:puzzle #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en:fr:de,70ed2328306fa863bf144b7fdcdbfdfd,da098ca5d083019aa920fbb648031bacab549cc4,7b1547e7c3c111ebc6994433d1ef8d57cedf96d9b8a97eefed45516c65a24606,0d730c57f7c2f8c7b57332f272b049d07cc4a1feb6d9c0d0207173eb69f028e27b13a1264a5823640d2a4ebe50b353e710bc909fec3e1aa1741179238542ed30
Boulder Dash EX,Boulder Dash EX バルダーダッシュエックス,Boulder Dash EX,=,boulderdashex,Japan,2002-12-06,Vision Works,Kemco,#players:4:vs #genre:action>maze:puzzle #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:ja,3cc5e954f8adc6d313c44da31e3f8a5c,1348bfeae9c4d82a577edc76b8fa81f8a8a8c2b2,caca899c877eecea6250e8a1dc2e682d99a28eeb8330e80e8c26d0b1c27ad994,2a3387f95b77359081e41d47dcc9366368684bfea0f35b48ac658498f44e7cad28b5229e65147c894e8fd58802fbe3d2d6f411418d9489711bf3b925c42db0d3
Boulder Dash EX,=,Boulder Dash EX,=,boulderdashex,USA,2002-09-16,Vision Works,Kemco,#players:4:vs #genre:action>maze:puzzle #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #lang:en,8653d5731f4effd21e435b9a274023a4,8bc0dadbd18e3d88645aaba3aa0ced8088201c8f,ffaabce2401a54dc4e454893a8ce831c81fa1e2d6c0404ceb29e8c620a813dde,0d72144c6e1f5c1cbd661a0d4920c860d0072e564c5a35af60e31a81bdde560fccd9beac2d9b74241f9583e8cb52e4eb014a0301cd4ddca504ef9ac9997396c8
Boxing Fever,=,Boxing Fever,=,boxingfever,Europe,2002-02-15,Digital Fiction,THQ,#players:2:vs #genre:fighting:sports>boxing #addon:link>gbalinkcable #save:password #lang:en,2a43344ed8e9654f0cc95ce788371ba4,20ad5e7d367be3e4220b184947585df7d305b6d3,e67ee4d360c4086a542ec7498c63c1714c3e5ebb8e78f319e1c365079c799029,40128bf2b9bdd191ceda041313d61d936fdd5fa52981d06418c03168639f45d5f8389f3fcc2676e2a467671537d8d1fdfbb4ef1bc75911ebbc18bf90c4bb79df
Boxing Fever,=,Boxing Fever,=,boxingfever,USA,2001-10-11,Digital Fiction,Majesco,#players:2:vs #genre:fighting:sports>boxing #addon:link>gbalinkcable #save:password #lang:en,2a43344ed8e9654f0cc95ce788371ba4,20ad5e7d367be3e4220b184947585df7d305b6d3,e67ee4d360c4086a542ec7498c63c1714c3e5ebb8e78f319e1c365079c799029,40128bf2b9bdd191ceda041313d61d936fdd5fa52981d06418c03168639f45d5f8389f3fcc2676e2a467671537d8d1fdfbb4ef1bc75911ebbc18bf90c4bb79df
Bratz,=,Bratz,=,bratz,Europe,2003,DC Studios,Ubisoft,#players:2:vs #genre:rhythm #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #based #lang:en:fr:de:es:it,accb22e06c37f68b55d8fa34853f885b,27c83075014fbf4d15a1a91db5f9c9babb8e96d3,66489b0b8f52407c267b4aff57234f788337fc9efc27029f75db9f2e4aeb17ee,aba221d1260b91790c7c94c939e274caf4f72b43120f982a756fec40964dfbee1b4000657fc1aa557cb32eb7a69edb45cb358459eca3ec6ac5fd6908a1ddfd62
Bratz,=,Bratz,=,bratz,USA,2003-03-12,DC Studios,Ubisoft,#players:2:vs #genre:rhythm #addon:link>gbalinkcable #embedded:backup>eeprom #save:backup #based #lang:en:fr:es,8b809080a689886e7877ec89eb82ae99,7372324941f48f5d02f667099de4fafbc96cff86,fb4811eac43aa8763d7ebae1ef8296bcbc71da9623331990a42c6209d1c7e93f,7e7ea6b77a59743b04ed992a970c7bf60b0ba02517fd2e8dcfb64f01d7d85acdac3bacd27500557cb5be5ee3e2e11721d5441c2d3942bdd4cccc1849c9d46ab1
Bratz: Babyz,=,Bratz: Babyz,=,bratzbabyz,Europe,2006-11-03,Barking Lizards,THQ,#players:1 #genre:minigames:action:rhythm:puzzle>drop #based #lang:en:es:it,a7b49de9ab6230d8077bbef4d906497b,33b0600b2cc0bfd555bd26bdd73bc9830607a2ac,d246b014ac824acb4eec1871fb7b4d68314a83cb2bce1b37306b8d1996468a9d,5bd8cae8c9a8039cc0f213601c0a518662171c664f78b829ce404f2acecb352fec6bbd93e63ee8225b2e3af5353d7ff791d49be52a69d19a25647e6dacd8921c
Bratz: Babyz,=,Bratz: Babyz,=,bratzbabyz,USA,2006-06-08,Barking Lizards,THQ,#players:1 #genre:minigames:action:rhythm:puzzle>drop #based #lang:en,33492e64f810fb02f6dff879b8e0182b,84548f0e15048b024f787cef41c5258293753c1f,c6ab1d4939b7009c56b8433ab95ec470dcdb6447e28cf89d3b0d355ab8015867,634cb55e5ef0e5643ac9b95f2890537a05a10fce5b0142ef081db59638aa329bd646d45358b75679d82332a23e114eb27ba64b447d7194e0e24153ab24a33055
Bratz: Forever Diamondz,=,Bratz: Forever Diamondz,=,bratzforeverdiamondz,Europe,2006-11-03,Barking Lizards,THQ,#players:1 #genre:adventure:minigames:action:sports>volleyball>skiing:puzzle>drop #embedded:backup>eeprom #save:backup #based #lang:en:fr:es:it,016fe71584c04d4b8725aafd3cbdac9c,69b6326d19143f3ca2c2c64ac22a8b73935af555,c9a02a15711f44af2099a931cdfc9ee09201d311c932abd0c754d30dab1f6c0c,9a01d1d16ddf775f4c04ba5ca9f18610dc82cb58ba04182059396e42c43a3a58655b37cff42f193077cdc981eb8be33dec02bb44ca9c031d63b063598ff5ae41
Bratz: Forever Diamondz,=,Bratz: Forever Diamondz,=,bratzforeverdiamondz,Germany,2006-11-03,Barking Lizards,THQ,#players:1 #genre:adventure:minigames:action:sports>volleyball>skiing:puzzle>drop #embedded:backup>eeprom #save:backup #based #lang:de,5cd8df1c60618ce05bb26302defb0b7b,fd590cc4c3ad26ff32f80f66890d8cfc968b23fb,a32a6bacf95d050fbf467716a4514465bee39340684793641c38120b62e4bf61,04949da833dc2887bd9e634e0128938e74049b6864521773193f2f8181506c845950b44ce48effc2f039efa87e79a3ac5a49cf733b636a3a0f234e67fd385899
Bratz: Forever Diamondz,=,Bratz: Forever Diamondz,=,bratzforeverdiamondz,USA,2006-09-18,Barking Lizards,THQ,#players:1 #genre:adventure:minigames:action:sports>volleyball>skiing:puzzle>drop #embedded:backup>eeprom #save:backup #based #lang:en,afbd8a5d314391d9731692cc1131dc6c,68222b1e029d931c2a9776b7040928a921a9c12b,263f58a5634b42ff593afd98e7e42042581347b6b9e0cc5a5b63cd4636646689,2462c151db944667ec216ee5915ea50439083830b74eeb44d2a5ca18c035917df5ace76782c3fe6c8243ff5954ebe93593c1e6dc0f122b3e9cd619651a546da7
Bratz: Rock Angelz,=,Bratz: Rock Angelz,=,bratzrockangelz,France,2005-10-14,Altron,THQ,#players:1 #genre:adventure:minigames:action:puzzle:sports>skateboarding:rhythm #embedded:backup>eeprom #save:backup #based:movie #lang:fr,d6482e271791cd7b324c36b55ca3b693,aba27782159d9a4d4cbe8d6de67594134c00bbaa,17fc5634a33ad5bf08b8c39de2472adf940bae44fa9535cfe8f7a28cb8049cca,78e6496d20df3639bd58138720f655ded1eb6558f630e142df1495c2f3d5696f999c53b377c94a2c12cac3906f32db1314ebba709a2a1d0ef7a810f0eaaed0bf
Bratz: Rock Angelz,=,Bratz: Rock Angelz,=,bratzrockangelz,Germany,2005-10-14,Altron,THQ,#players:1 #genre:adventure:minigames:action:puzzle:sports>skateboarding:rhythm #embedded:backup>eeprom #save:backup #based:movie #lang:de,1176113fe66cf20d5d00def9fbda8c20,8c217acb3d7dcdbe677b216a9323bc9e516d65b4,0507dfd82915235511d7543e7295294438c6774f86edb6426f0eba6cc2cb49ab,4d9b22a88275027eeaa67f3fe343bf3db8e58a9d85570a150888942b015c0339c381d7ad869acfe5ab661aa7abadfd1bfe6381e1b6a26ca6d27950b94f2f3f85
Bratz: Rock Angelz,=,Bratz: Rock Angelz,=,bratzrockangelz,Spain,2005-10-14,Altron,THQ,#players:1 #genre:adventure:minigames:action:puzzle:sports>skateboarding:rhythm #embedded:backup>eeprom #save:backup #based:movie #lang:es,6d8f418e5b5ef1929ca9518c34d0bde6,d34d8359f9011d55f693e23efb444a458d8690a2,def07735918ab18c89ab33da7ad813a4a3e39312347795ad6f187ec8fdd69cc5,71b3c69962524ac4c815c738d32f488a1f44863a98e6d6c3a24ccda0ab68760d91679c0fa93100d763fd846c62541543864a240108328f87de367ddc6dcbbf11
Bratz: Rock Angelz,=,Bratz: Rock Angelz,=,bratzrockangelz,Europe,2005-10-14,Altron,THQ,#players:1 #genre:adventure:minigames:action:puzzle:sports>skateboarding:rhythm #embedded:backup>eeprom #save:backup #based:movie #lang:en,874aa5c4c6217febec6405a22d7bc9ef,eb2b8ddbb5ca2449f80ddf2c7bec2bd0b4a75e47,08f5dc54324dd7e9cc3fb50bfa1e39e2f6ff7a94ce4c907fc84f88d076df9c0e,adde5e89699dfece7b2589e325a59478d3e29aa9470b60478ad734285b361a2309dfe10caa27a7f5ed9e66c20f31f2bdd8e5990899fe49023e1b1fb9164963c2
Bratz: Rock Angelz,=,Bratz: Rock Angelz,=,bratzrockangelz,USA,2005-10-04,Altron,THQ,#players:1 #genre:adventure:minigames:action:puzzle:sports>skateboarding:rhythm #embedded:backup>eeprom #save:backup #based:movie #lang:en,874aa5c4c6217febec6405a22d7bc9ef,eb2b8ddbb5ca2449f80ddf2c7bec2bd0b4a75e47,08f5dc54324dd7e9cc3fb50bfa1e39e2f6ff7a94ce4c907fc84f88d076df9c0e,adde5e89699dfece7b2589e325a59478d3e29aa9470b60478ad734285b361a2309dfe10caa27a7f5ed9e66c20f31f2bdd8e5990899fe49023e1b1fb9164963c2
Bratz: The Movie,=,Bratz: The Movie,=,bratzthemovie,Europe,2007-08-17,Barking Lizards,THQ,#players:1 #genre:minigames:action:rhythm #save:password #based:movie #lang:en,e192f69d5fe9098cc0ee4f85aeedb4eb,8bb3f1293d1fd60e5050ce522c26f869d76e982d,cb7acdb95d618716086dffb2952fe981a250f5845887a2761cd205cd5e35e31a,da56d820802c485d80a29334a837dfdee0749891e30fcfea686b5c482927a759b26f27aecfa8dbbd29875fce0800f59a267cf8f40aa6f7e04f0e7c638638e8a1
Bratz: The Movie,=,Bratz: The Movie,=,bratzthemovie,Italy/Spain,2007-08-17,Barking Lizards,THQ,#players:1 #genre:minigames:action:rhythm #save:password #based:movie #lang:it:es,bf585f54686e2b5f55d97d624a8a3e28,666f09568cbace84c92ede16a2b11d1a902c7617,c7e102e56ccf3b049da139e491fe78596652b7a646fd6777d37e89aea1d5d960,f5ed441e554cdb68a7e2445eea2cc2a27bb4347498533e4f822df616501157d8e59d724bc808e8b1e91066d34623b24e4d85b9d29d0152558a398a7e024512e7
Bratz: The Movie,=,Bratz: The Movie,=,bratzthemovie,Germany,2007-08-17,Barking Lizards,THQ,#players:1 #genre:minigames:action:rhythm #save:password #based:movie #lang:de,794c177c712c030bce32a85dda73cb36,8ee0580102162217c95724e9b7209dd85aec30e4,20a4e464f426b39d040e9781a081e1d85f64cf189b5d728820ea2811a8ffbbc7,0075849dcc3b6635b3ef1579ec3838e2630a980525681bd7b3fbe7ba554c14c8f106ac615f8a7e70c14c35456a4042c898b59e5649351b493fb21e9872458a9e
Bratz: The Movie,=,Bratz: The Movie,=,bratzthemovie,USA,2007-09-24,Barking Lizards,THQ,#players:1 #genre:minigames:action:rhythm #save:password #based:movie #lang:en,33de786f427b47750aaed814c761c5b9,bfab6a139275b6968531a43ab34d4710e9efc7ef,e6d2124944ba63006dc069d9d86db556dcdb35f533a80b9ff8517c308b831a92,d0a5d19ab944ee7dcc000a79093b7c11f6f7523225bb96caaf45f5f3d6e9eb9a1d6432fe111f772168edff99352b38d146834d6762d9dac3c162bda05ec268d8
Breakout & Centipede & Warlords: Triple the Fun! 3 Games in One!,=,Breakout / Centipede / Warlords,=,breakoutcentipedewarlords,Europe,2005-09-09,EC-i,Zoo,#players:4:coop:vs #genre:shmup:action>blockbreaker #addon:link>gbalinkcable #port:arcade #compilation:breakout:centipede:warlords #lang:en:fr:de:es:it,b6d0bdfb98d0ab084087e7284cb53bb6,f898df0332cc62371f35cc1c7c2b9d5c9e95c403,94920d3f320c01d37f54ae102fab7bb41c89a925fb1c2b018bef2f90c75f77e4,1041c7da4ef008ab73ec1d7af64f7fd8ce08ab21e2bb667e0075c87e11b73037253e0329c4cccaa5c9d812ab6392539680609f047ac5a4cfa5b5985eed3a6e8a
Breakout / Centipede / Warlords: Triple the Fun! 3 Games in One!,=,Breakout / Centipede / Warlords,=,breakoutcentipedewarlords,USA,2005-08-21,EC-i,DSI,#players:4:coop:vs #genre:shmup:action>blockbreaker #addon:link>gbalinkcable #port:arcade #compilation:breakout:centipede:warlords #lang:en,cab2a6bb0d3c754ccf75ac3b3dc94cb0,e91e58c62363fb10dd4ffcaeb09c98ca6b9b5a77,d9bf11913c326a05500ca5d3456c86d913d7ca6f295ca09c5d1c1f14e8775bcf,649ff12005cd1d3b031b826e6338ea1d07cad2d6b98f0483993bae0dc50bac761ca0339902ab45980a93319bcfac858988352b3160f662b1f8c9f906103ca69b
