Screen title @ Exact,Cover title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Alice in Wonderland@Walt Disney's Alice in Wonderland,Alice in Wonderland@Walt Disney's Alice in Wonderland,aliceinwonderland,Europe,2001-04-20,Digital Eclipse,Nintendo/Disney,#players:2:vs #genre:action>platformer #addon:printer>pocketprinter #embedded:backup>battery #save:backup #based:movie:disney #lang:en:fr:de:es,265de745b9b6c8e84e02acbf80d0428e,ea8647cce2d4b5f7993190c6e485669cc6046a29,95a57dc43dc22b422c9a7884011333abb6c484eb4a8be92188670edc05e801c1,38f42d31f699236455319aa5e23f907c90763b8a97baf90dc07a6ea0bc45aa77d2115c78f3b2956a6895244ede3e09fda03235e79a13d7b85960283b800f3784
Alice in Wonderland@Walt Disney's Alice in Wonderland,Alice in Wonderland@Walt Disney's Alice in Wonderland,aliceinwonderland,USA,2000-10-04,Digital Eclipse,Nintendo/Disney,#players:2:vs #genre:action>platformer #addon:printer>pocketprinter #embedded:backup>battery #save:backup #based:movie:disney #lang:en,0ed5b9ffe7ad90d819cac810d05b669c,02c49003d5eb1498f239149089a517cdfb6bda0b,f8eba0d0f74c5fc5da5a13381bfc085fea9d21f8deaddf040d140ba2a9fd16a4,9bf0997f29147a1b74d46e0851b4376799ec5c55c5199ef8b43a740618fd276ecba565ba7b4d6ef2142e3b6dced8bc74777a698191bb10ddb95d78d3d3597512
Aliens: Thanatos Encounter,Aliens: Thanatos Encounter,aliensthanatosencounter,USA,2001-03-21,Crawfish,THQ,#players:1 #genre:action:adventure #save:password #based:movie #search:feature>alien #lang:en,73a78663a6388bf4d1c56e05bbf790d4,e1b1c79c15a34984dddbe270fc6770b32a31a0d7,b1781a281994a280d7fb1c8cb3d6193bda0395d09d2dbd57b4dc2e02f7a04779,449e1348dc0599da171ce47d4a052da2c1e72695c343df95456ceb873869807f93faec2229fbfb3107262f0d583378700a7c61807c264b1231ef9f51a1817e31
Aliens: Thanatos Encounter,Aliens: Thanatos Encounter,aliensthanatosencounter,Europe,2001-04-13,Crawfish,THQ,#players:1 #genre:action:adventure #save:password #based:movie #search:feature>alien #lang:en,73a78663a6388bf4d1c56e05bbf790d4,e1b1c79c15a34984dddbe270fc6770b32a31a0d7,b1781a281994a280d7fb1c8cb3d6193bda0395d09d2dbd57b4dc2e02f7a04779,449e1348dc0599da171ce47d4a052da2c1e72695c343df95456ceb873869807f93faec2229fbfb3107262f0d583378700a7c61807c264b1231ef9f51a1817e31
All Star Tennis 2000,All Star Tennis 2000,allstartennis2000,Europe,1999-06-25,Smart Dog,Ubisoft,#players:2:coop:vs #genre:sports>tennis #addon:link>gamelinkcable #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:keyword>official #lang:en,c5e3bb77000c5d3755e816f6c0eed489,50f99b0fc5c2f5edc2e76ba973cc42fb0a1a02c8,bd0427cecea939e2647bd5ccc67d3a9b0d07d2a313924306a8ff68bc05ffdb6a,d9cc9a1473c06c219146fef0349e979370ae6afa5468ae5c68cb481697394513cac87498664145d5cf9f9291d5b7d96832114191206d2c61f5f8309106fe8c9c
All Star Tennis 2000,DSF All Star Tennis,allstartennis2000,Germany,2000,Smart Dog,Ubisoft,#players:2:coop:vs #genre:sports>tennis #addon:link>gamelinkcable #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:keyword>official #reboxed #lang:en #unfinished:proto,6bbdbc468d32a31d21727ec0136ee419,c9db40e3e348668fe6fc41d031263acbe9041a67,0635d0e32a7f9f4f0326aed1f1524f8de00416736b38d7ab456f11730f778408,0b8f029d547e96de8342717653c40b9cfe27111da230da5cb1e1c093179d0ed850384892d8da94b2be3d6e98152428e85c932b8b0dfef56455cc9a480de03a94
All Star Tennis 2000,Yannick Noah: All Star Tennis 2000,allstartennis2000,France,1999,Smart Dog,Ubisoft,#players:2:coop:vs #genre:sports>tennis #addon:link>gamelinkcable #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:keyword>endorsed>official #reboxed #lang:en,c5e3bb77000c5d3755e816f6c0eed489,50f99b0fc5c2f5edc2e76ba973cc42fb0a1a02c8,bd0427cecea939e2647bd5ccc67d3a9b0d07d2a313924306a8ff68bc05ffdb6a,d9cc9a1473c06c219146fef0349e979370ae6afa5468ae5c68cb481697394513cac87498664145d5cf9f9291d5b7d96832114191206d2c61f5f8309106fe8c9c
All Star Tennis 2000,,allstartennis2000,USA,2000,Smart Dog,Ubisoft,#players:2:coop:vs #genre:sports>tennis #embedded:backup>battery #save:backup #addon:link>gamelinkcable #compatibility:gameboy>mono #search:keyword>official #lang:en #unfinished:proto,9aa127615d6f0de4ccc534774fe54c37,f6829ac5bba08732f875fc5812284d62f3d727e6,2be476e1f73e72b500ce8fc408e75f2e23c38dc31ff8810df5bde1f8d8297cb3,e2f21dc2d937de929c813cea5952b7e42ea718f87ecd08d6a337316f700f342ee23f83620d37b81c043d1862f92b22811a5cd7329caa09c6bab7ec049217eb5c
All★Star Baseball 2000,All-Star Baseball 2000,allstarbaseball2000,Europe,2000-05,Realtime,Acclaim,#players:1 #genre:sports>baseball #save:password #search:keyword>official #lang:en,0b23d35e7bf1f136df8a7c8f24103dfc,7156ac04b7d249007f62b4b509b4661190977908,21d507b3ee6acbde8427d8e5cc5de1083eec03df8bd55745e4384ee0be14460e,d98f19419624de68e50b8cf0dac5c5a3efd3b409c10ff36a1db7c74aaf195bfb85c24a4da0d9398a9848350d703144411a24342547810c96a24f4da908a94c6c
All★Star Baseball 2000,All-Star Baseball 2000,allstarbaseball2000,USA,2000-05,Realtime,Acclaim,#players:1 #genre:sports>baseball #save:password #search:keyword>official #lang:en,0b23d35e7bf1f136df8a7c8f24103dfc,7156ac04b7d249007f62b4b509b4661190977908,21d507b3ee6acbde8427d8e5cc5de1083eec03df8bd55745e4384ee0be14460e,d98f19419624de68e50b8cf0dac5c5a3efd3b409c10ff36a1db7c74aaf195bfb85c24a4da0d9398a9848350d703144411a24342547810c96a24f4da908a94c6c
