Title,Title (exact),Title screen,Title screen (exact),ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Guttang Gottong,Guttang Gottong ガッタン・ゴットン,Guttang Gottong,=,guttanggottong,Japan,1982,Konami,Konami,#input:joystick>4:buttons>1 #players:2:alt #genre:action:puzzle #arcadeboard:konami #search:tate>cw #lang:en #mamerom:locomotn>gutangtn,0de341cc497a8ad1c62b57fd5c40e93a,ccd8a0cf0dc6dee75e510415e55253aeb93b27af,33785ba18b3d461dc7688a6842040500fbfe5795d82b42e5b21a4a5cbb33b1a6,a279c4644b20a5ae2bc931b18ad1628089991fda4e004bee4206df5780ef7242097eaa09a77f15e22ba1e276d3d2c6dd6b51f96d13622783535b41b9164cc93b
Loco-Motion,=,Loco-Motion,=,guttanggottong,USA,1982-04,Konami,Centuri,#input:joystick>4:buttons>1 #players:2:alt #genre:action:puzzle #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:locomotn,0de341cc497a8ad1c62b57fd5c40e93a,ccd8a0cf0dc6dee75e510415e55253aeb93b27af,33785ba18b3d461dc7688a6842040500fbfe5795d82b42e5b21a4a5cbb33b1a6,a279c4644b20a5ae2bc931b18ad1628089991fda4e004bee4206df5780ef7242097eaa09a77f15e22ba1e276d3d2c6dd6b51f96d13622783535b41b9164cc93b
Guttang Gottong,=,Guttang Gottong,=,guttanggottong,Spain,1982,Konami,Recreativos Franco,#input:joystick>4:buttons>1 #players:2:alt #genre:action:puzzle #arcadeboard:namco #search:tate>cw #lang:en #mamerom:locomotn>guttangt,0de341cc497a8ad1c62b57fd5c40e93a,ccd8a0cf0dc6dee75e510415e55253aeb93b27af,33785ba18b3d461dc7688a6842040500fbfe5795d82b42e5b21a4a5cbb33b1a6,a279c4644b20a5ae2bc931b18ad1628089991fda4e004bee4206df5780ef7242097eaa09a77f15e22ba1e276d3d2c6dd6b51f96d13622783535b41b9164cc93b
Guttang Gottong,=,Guttang Gottong,=,guttanggottong,Spain,1982,Konami,Sede 3,#input:joystick>4:buttons>1 #players:2:alt #genre:action:puzzle #arcadeboard:namco #search:tate>cw #lang:en #mamerom:locomotn>guttangts3,0de341cc497a8ad1c62b57fd5c40e93a,ccd8a0cf0dc6dee75e510415e55253aeb93b27af,33785ba18b3d461dc7688a6842040500fbfe5795d82b42e5b21a4a5cbb33b1a6,a279c4644b20a5ae2bc931b18ad1628089991fda4e004bee4206df5780ef7242097eaa09a77f15e22ba1e276d3d2c6dd6b51f96d13622783535b41b9164cc93b
Cotocoto Cottong,=,Cotocoto Cottong,=,guttanggottong,,1982,Konami,,#input:joystick>4:buttons>1 #players:2:alt #genre:action:puzzle #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:locomotn>cottong,0de341cc497a8ad1c62b57fd5c40e93a,ccd8a0cf0dc6dee75e510415e55253aeb93b27af,33785ba18b3d461dc7688a6842040500fbfe5795d82b42e5b21a4a5cbb33b1a6,a279c4644b20a5ae2bc931b18ad1628089991fda4e004bee4206df5780ef7242097eaa09a77f15e22ba1e276d3d2c6dd6b51f96d13622783535b41b9164cc93b
Loco-Motion,=,Loco-Motion,=,guttanggottong,,1982,Konami,,#input:joystick>4:buttons>1 #players:2:alt #genre:action:puzzle #arcadeboard:namco #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:locomotn>locoboot,0de341cc497a8ad1c62b57fd5c40e93a,ccd8a0cf0dc6dee75e510415e55253aeb93b27af,33785ba18b3d461dc7688a6842040500fbfe5795d82b42e5b21a4a5cbb33b1a6,a279c4644b20a5ae2bc931b18ad1628089991fda4e004bee4206df5780ef7242097eaa09a77f15e22ba1e276d3d2c6dd6b51f96d13622783535b41b9164cc93b
Gyruss,=,Gyruss,=,gyruss,World,1983-06,Konami,Konami,#input:joystick>2h:buttons>1 #players:2:alt #genre:shooting>rail #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:gyruss,1a82e6dcfc2563ab27e6f2e3129dc429,579fcb1c8cd42d3075121246084a19646e985cf6,39d55f55a4ccc778813bb35503de0c20912ce03f28f0b56c97cf46b570ace57e,7fa91da1fa0fb50c2e65b1af8834f719af858a557e592b4c15efc27b362fdec9709af0d73747a6c9caabd89adb3c79e8fbc5f5f667e26efd78481d67a352696b
Gyruss,=,Gyruss,=,gyruss,USA,1983-03,Konami,Centuri,#input:joystick>2h:buttons>1 #players:2:alt #genre:shooting>rail #arcadeboard:konami #search:tate>cw #lang:en #mamerom:gyruss>gyrussce,1a82e6dcfc2563ab27e6f2e3129dc429,579fcb1c8cd42d3075121246084a19646e985cf6,39d55f55a4ccc778813bb35503de0c20912ce03f28f0b56c97cf46b570ace57e,7fa91da1fa0fb50c2e65b1af8834f719af858a557e592b4c15efc27b362fdec9709af0d73747a6c9caabd89adb3c79e8fbc5f5f667e26efd78481d67a352696b
Gyruss,=,Gyruss,=,gyruss,,1983,Konami,,#input:joystick>2h:buttons>1 #players:2:alt #genre:shooting>rail #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:gyruss>gyrussb,1a82e6dcfc2563ab27e6f2e3129dc429,579fcb1c8cd42d3075121246084a19646e985cf6,39d55f55a4ccc778813bb35503de0c20912ce03f28f0b56c97cf46b570ace57e,7fa91da1fa0fb50c2e65b1af8834f719af858a557e592b4c15efc27b362fdec9709af0d73747a6c9caabd89adb3c79e8fbc5f5f667e26efd78481d67a352696b
Venus,=,Venus,=,gyruss,,1983,Konami,,#input:joystick>2h:buttons>1 #players:2:alt #genre:shooting>rail #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:gyruss>venus,1a82e6dcfc2563ab27e6f2e3129dc429,579fcb1c8cd42d3075121246084a19646e985cf6,39d55f55a4ccc778813bb35503de0c20912ce03f28f0b56c97cf46b570ace57e,7fa91da1fa0fb50c2e65b1af8834f719af858a557e592b4c15efc27b362fdec9709af0d73747a6c9caabd89adb3c79e8fbc5f5f667e26efd78481d67a352696b
Hard Puncher: Chimamire no Eikō,Hard Puncher ハードパンチャー 血まみれの栄光,Hard Puncher,Hard Puncher 血まみれの栄光,hardpuncher,Japan,1988-11,Konami,Konami,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:konami>twin16 #lang:ja #mamerom:fround>hpuncher,f3c2a581baa4e0688eaac93aabcfe2fd,d023931244ca7ac577b48c880bc65fa921ebf3db,20fcdc880133417a8f3a941315ef095cdf9be4e56bc7c0dcb12fbf12e2ce5202,c2baff7c132d8201f93553b4c42ca5d35a65db82f0730f52c1e49cdbdc16acb3396c06b8ff80cf3d0d87c0cbc6b07e0f0c760834c2cdb8863f31ac5250559206
The Final Round,=,The Final Round,=,hardpuncher,World,1988-11,Konami,Konami,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:konami>twin16 #set:1 #lang:en #mamerom:fround>froundl,f3c2a581baa4e0688eaac93aabcfe2fd,d023931244ca7ac577b48c880bc65fa921ebf3db,20fcdc880133417a8f3a941315ef095cdf9be4e56bc7c0dcb12fbf12e2ce5202,c2baff7c132d8201f93553b4c42ca5d35a65db82f0730f52c1e49cdbdc16acb3396c06b8ff80cf3d0d87c0cbc6b07e0f0c760834c2cdb8863f31ac5250559206
The Final Round,=,The Final Round,=,hardpuncher,World,1988-11,Konami,Konami,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:konami>twin16 #set:2 #lang:en #mameparent #mamerom:fround,f3c2a581baa4e0688eaac93aabcfe2fd,d023931244ca7ac577b48c880bc65fa921ebf3db,20fcdc880133417a8f3a941315ef095cdf9be4e56bc7c0dcb12fbf12e2ce5202,c2baff7c132d8201f93553b4c42ca5d35a65db82f0730f52c1e49cdbdc16acb3396c06b8ff80cf3d0d87c0cbc6b07e0f0c760834c2cdb8863f31ac5250559206
Hot Chase,Hot Chase ホットチェイス,Hot Chase,=,hotchase,World,1988-11,Konami,Konami,#input:wheel:pedals>2:positional>2 #players:1 #genre:racing:action #arcadeboard:konami #set:1 #lang:en #mameparent #mamerom:hotchase,64716bed613f057f6b31d745f4fbe206,85f36772d70982fba961e882cd10b4cebda76e7c,b88d966fdde532bc7048c3b2789ca773d08e5a27b1678c5fcdac425b5d075c77,1717e8ead9668207fc95e2af51280da06fed9ce29452321c56a823af94a217bcda2c5b39fdcfae596aa92d278b6b962cbb61edcc265fe4ab8b199c343abf7299
Hot Chase,Hot Chase ホットチェイス,Hot Chase,=,hotchase,World,1988,Konami,Konami,#input:wheel:pedals>2:positional>2 #players:1 #genre:racing:action #arcadeboard:konami #set:2 #lang:en #mamerom:hotchase>hotchasea,64716bed613f057f6b31d745f4fbe206,85f36772d70982fba961e882cd10b4cebda76e7c,b88d966fdde532bc7048c3b2789ca773d08e5a27b1678c5fcdac425b5d075c77,1717e8ead9668207fc95e2af51280da06fed9ce29452321c56a823af94a217bcda2c5b39fdcfae596aa92d278b6b962cbb61edcc265fe4ab8b199c343abf7299
Hyper Crash,=,Hyper Crash,=,hypercrash,1987-09,World,Konami,Konami,#input:wheel:pedals>1:positional>2 #players:1 #genre:racing:action #arcadeboard:konami>gx400 #set:1 #lang:en #mamerom:hcrash>hcrashc,cca0b761f964d5631773391ed354fab4,218b883edac3fc28990cd43766728df5e17a4c59,2e4e7dcf58cf0b22293515ae1299134615bbaf193a1ab3d31e9b3cd7b8268a82,ff8b0647858d3d0cacf214f3fe90e84c81993ae109fc95a78cb602d2b5451d2a44bcda299c47d0ac0af2cac9b0f19d2bd115d50009d7e98382671d5fa1a777bb
Hyper Crash,=,Hyper Crash,=,hypercrash,1987,World,Konami,Konami,#input:wheel:pedals>1:positional>2 #players:1 #genre:racing:action #arcadeboard:konami>gx400 #set:2 #lang:en #mameparent #mamerom:hcrash,cca0b761f964d5631773391ed354fab4,218b883edac3fc28990cd43766728df5e17a4c59,2e4e7dcf58cf0b22293515ae1299134615bbaf193a1ab3d31e9b3cd7b8268a82,ff8b0647858d3d0cacf214f3fe90e84c81993ae109fc95a78cb602d2b5451d2a44bcda299c47d0ac0af2cac9b0f19d2bd115d50009d7e98382671d5fa1a777bb
Hyper Olympic,Hyper Olympic ハイパー・オリンピック,Hyper Olympic,=,hyperolympic,Japan,1983-09,Konami,Konami,#input:buttons>3 #players:4:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #search:keyword>official #lang:en #mamerom:trackfld>hyprolym,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Hyper Olympic,=,Hyper Olympic,=,hyperolympic,World,1983,Konami,Konami,#input:buttons>3 #players:4:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #lang:en #mamerom:trackfld>hyprolyma,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Hyper Olympic,=,Hyper Olympic,=,hyperolympic,,1983,Konami,,#input:buttons>3 #players:4:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #set:1 #lang:en #unlicensed:bootleg #mamerom:trackfld>hyprolymb,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Hyper Olympic,=,Hyper Olympic,=,hyperolympic,,1983,Konami,,#input:buttons>3 #players:4:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #set:2 #lang:en #unlicensed:bootleg #mamerom:trackfld>hyprolymba,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Track & Field,=,Track & Field,=,hyperolympic,World,1983,Konami,Konami,#input:buttons>3 #players:2:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #lang:en #mameparent #mamerom:trackfld,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Track & Field,=,Track & Field,=,hyperolympic,USA,1983-10-17,Konami,Centuri,#input:buttons>3 #players:2:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #lang:en #mamerom:trackfld>trackfldu,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Track & Field,=,Track & Field,=,hyperolympic,USA,1983,Konami,Centuri,#input:trackball:buttons>2 #players:2:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #lang:en #mamerom:trackfld>trackfldc,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Atlant Olimpic,=,Atlant Olimpic,=,hyperolympic,Italy,1996,Konami,Georgia,#input:buttons>3 #players:4:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #lang:it #unlicensed:bootleg #mamerom:trackfld>hyprolymba,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Hipoly,=,Hipoly,=,hyperolympic,,1983,Konami,,#input:buttons>3 #players:4:vs #genre:sports>decathlon #arcadeboard:konami>gx361 #lang:it #unlicensed:bootleg #mamerom:trackfld>hipoly,cd1c1bd9b198613fa19b88a1493a2fc3,1086b43e2e03be9c030413a287bc7bf594b5333f,668e0b4b98ea8f47dbd3184856021e9b8e36e0f95a465c72d6e14af548ea0273,4f0f5edadfa26f9e2a2794fb400578702391ba6453bf4c79d51ec4610fb60d30d84d6c1cf8bed773eaedba4b4e9b3909b66ced09cf7cd3efc69fe3bf53da5d92
Hyper Olympic '84,Hyper Olympic '84 ハイパー・オリンピック'84,Hyper Olympic '84,=,hyperolympic84,Japan,1984-05-12,Konami,Konami,#input:buttons>3 #players:4:vs #genre:sports>decathlon>swimming>archery:shooting>gallery #arcadeboard:konami>gx330 #search:keyword>official #lang:en #mamerom:hyperspt>hpolym84,3e15913108f314bcc17bc65d76104f8f,d51ee9a2f03832505940e71b843e5917eff440b1,048606606f6e1e5add162a6aa483b987c3e426cdbbb1408db4d74da563a5f8e9,30cd31a41dbaa72706a4f36865ea4c6834d2c49f7c955c35761cd35b05e1478c4d79befc18b18e4e70850819a85833d1f3f14584054cdd23e900a857d205714d
Hyper Sports,=,Hyper Sports,=,hyperolympic84,USA,1984-07,Konami,Centuri,#input:buttons>3 #players:4:vs #genre:sports>decathlon>swimming>archery:shooting>gallery #arcadeboard:konami #lang:en #mameparent #mamerom:hyperspt,3e15913108f314bcc17bc65d76104f8f,d51ee9a2f03832505940e71b843e5917eff440b1,048606606f6e1e5add162a6aa483b987c3e426cdbbb1408db4d74da563a5f8e9,30cd31a41dbaa72706a4f36865ea4c6834d2c49f7c955c35761cd35b05e1478c4d79befc18b18e4e70850819a85833d1f3f14584054cdd23e900a857d205714d
Hyper Sports,=,Hyper Sports,=,hyperolympic84,,1984,Konami,,#input:buttons>3 #players:4:vs #genre:sports>decathlon>swimming>archery:shooting>gallery #arcadeboard:konami #lang:en #unlicensed:bootleg #mamerom:hyperspt>hypersptb,3e15913108f314bcc17bc65d76104f8f,d51ee9a2f03832505940e71b843e5917eff440b1,048606606f6e1e5add162a6aa483b987c3e426cdbbb1408db4d74da563a5f8e9,30cd31a41dbaa72706a4f36865ea4c6834d2c49f7c955c35761cd35b05e1478c4d79befc18b18e4e70850819a85833d1f3f14584054cdd23e900a857d205714d
Hyper Sports Special,Hyper Sports Special ハイパースポーツスペシャル,Hyper Sports Special,=,hypersportsspecial,Japan,1988-07,Konami,Konami,#input:buttons>3 #players:2:vs #genre:sports>decathlon>archery #arcadeboard:konami #lang:en #mamerom:88games>hypsptsp,5bd47d79644ed446eb8e4f690f790f20,1181760ac8127bd43b1570a5480d4f6b9f94bd9d,33ee7d2bdfffa29717f22c55cb3f538c5c728205efb008f9d6ceacba7c6bb3e6,c7b610da4408b311ee4732f080b94060e40e53a681b0ccb6a4f667fecd58b6cde206c6c98c9642229f0216e7f81212d6fc7a1d8beb9267c8b1517e3b571e57cd
'88 Games,=,'88 Games,=,hypersportsspecial,USA,1988-07,Konami,Konami,#input:buttons>3 #players:2:vs #genre:sports>decathlon>archery #arcadeboard:konami #lang:en #mameparent #mamerom:88games,5bd47d79644ed446eb8e4f690f790f20,1181760ac8127bd43b1570a5480d4f6b9f94bd9d,33ee7d2bdfffa29717f22c55cb3f538c5c728205efb008f9d6ceacba7c6bb3e6,c7b610da4408b311ee4732f080b94060e40e53a681b0ccb6a4f667fecd58b6cde206c6c98c9642229f0216e7f81212d6fc7a1d8beb9267c8b1517e3b571e57cd
Konami '88,=,Konami '88s,=,hypersportsspecial,Europe,1988-07,Konami,Konami,#input:buttons>3 #players:2:vs #genre:sports>decathlon>archery #arcadeboard:konami #lang:en #mamerom:88games>konami88,5bd47d79644ed446eb8e4f690f790f20,1181760ac8127bd43b1570a5480d4f6b9f94bd9d,33ee7d2bdfffa29717f22c55cb3f538c5c728205efb008f9d6ceacba7c6bb3e6,c7b610da4408b311ee4732f080b94060e40e53a681b0ccb6a4f667fecd58b6cde206c6c98c9642229f0216e7f81212d6fc7a1d8beb9267c8b1517e3b571e57cd
Jungler,Jungler ジャングラー,Jungler,=,jungler,Japan,1981-12,Konami,Konami,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:jungler,cdfba21853dec3e7019c0ff6485a5cf3,e509aea662a2e3cd4b77cb0e02ef6c41f6fb54cc,55b8ab43f7ee4096f4e8c40383699542d1b82cec2d44a07fa2b1efa45b207cb8,fc6d4b7088c35e93b469f19009e0cc04a8a34b7c96442ead7c5554a014384216d593a52a311b90189f27f8f7b11dbe8f2a9fe6fd5f907900fcb83a8e6e56c3bf
Jungler,=,Jungler,=,jungler,United Kingdom,1982,Konami,Olympia,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze #arcadeboard:konami #search:tate>cw #lang:en #mamerom:jungler>junglero,cdfba21853dec3e7019c0ff6485a5cf3,e509aea662a2e3cd4b77cb0e02ef6c41f6fb54cc,55b8ab43f7ee4096f4e8c40383699542d1b82cec2d44a07fa2b1efa45b207cb8,fc6d4b7088c35e93b469f19009e0cc04a8a34b7c96442ead7c5554a014384216d593a52a311b90189f27f8f7b11dbe8f2a9fe6fd5f907900fcb83a8e6e56c3bf
Jungler,=,Jungler,=,jungler,USA,1982,Konami,Stern,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze #arcadeboard:konami #search:tate>cw #lang:en #mamerom:jungler>junglers,cdfba21853dec3e7019c0ff6485a5cf3,e509aea662a2e3cd4b77cb0e02ef6c41f6fb54cc,55b8ab43f7ee4096f4e8c40383699542d1b82cec2d44a07fa2b1efa45b207cb8,fc6d4b7088c35e93b469f19009e0cc04a8a34b7c96442ead7c5554a014384216d593a52a311b90189f27f8f7b11dbe8f2a9fe6fd5f907900fcb83a8e6e56c3bf
Jungler,=,Jungler,=,jungler,Spain,1982,Konami,Subelectro,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:jungler>junglers,cdfba21853dec3e7019c0ff6485a5cf3,e509aea662a2e3cd4b77cb0e02ef6c41f6fb54cc,55b8ab43f7ee4096f4e8c40383699542d1b82cec2d44a07fa2b1efa45b207cb8,fc6d4b7088c35e93b469f19009e0cc04a8a34b7c96442ead7c5554a014384216d593a52a311b90189f27f8f7b11dbe8f2a9fe6fd5f907900fcb83a8e6e56c3bf
Savanna,=,Savanna,=,jungler,United Kingdom,1982,Konami,Olympia,#input:joystick>4:buttons>1 #players:2:alt #genre:action>maze #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:jungler>savanna,cdfba21853dec3e7019c0ff6485a5cf3,e509aea662a2e3cd4b77cb0e02ef6c41f6fb54cc,55b8ab43f7ee4096f4e8c40383699542d1b82cec2d44a07fa2b1efa45b207cb8,fc6d4b7088c35e93b469f19009e0cc04a8a34b7c96442ead7c5554a014384216d593a52a311b90189f27f8f7b11dbe8f2a9fe6fd5f907900fcb83a8e6e56c3bf
Juno First,=,Juno First,=,junofirst,World,1983-07,Konami,Konami,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:junofrst,bffcfd74bbb6e2fc54a77c233235f931,d9aac3753859e21f711117e2906aa74eb1c0ce64,8e0efafdca9d266ebe42a31f76f7dded16546619728a5375baa6c6f204c9156b,8f65c7f98116facc0825e6ec151edb2215aef3c7cb43f6439a6104b4dc1ce47ccdccdec695c3c210019406e32bce3d5f73e6c9b05b866dac8f0d56a1967c1e05
Juno First,=,Juno First,=,junofirst,USA,1983-09,Konami,Mylstar,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>v #arcadeboard:konami #search:tate>cw #lang:en #mamerom:junofrst>junofrstg,bffcfd74bbb6e2fc54a77c233235f931,d9aac3753859e21f711117e2906aa74eb1c0ce64,8e0efafdca9d266ebe42a31f76f7dded16546619728a5375baa6c6f204c9156b,8f65c7f98116facc0825e6ec151edb2215aef3c7cb43f6439a6104b4dc1ce47ccdccdec695c3c210019406e32bce3d5f73e6c9b05b866dac8f0d56a1967c1e05
Kamizake,=,Kamizake,=,kamikaze,Japan,1980-05,Konami,Leijac,#input:buttons>3 #players:2:alt #genre:shmup #arcadeboard:stern #search:tate>ccw #lang:en #mameparent #mamerom:kamikaze,9d1f3f33ca5e0e86e0eec8ec6b06346f,55fae960d097e269e1ba773a00145ef31f2d1089,18eec51a1ed31d3783cf44adf59df4b159f12b6cc8939d4ba747c62b1ec34631,887789d3ebbe1b6e62a783a5dd3adcfbe5c3fa262a5d4bbdf77c634bcf1b2f7ca2efc484c2899fa7392c4855f7d0a0a188c117429286e81960788280b81e681a
Astro Invader,=,Astro Invader,=,kamikaze,USA,1980-06,Konami,Stern,#input:buttons>3 #players:2:alt #genre:shmup #arcadeboard:stern #search:tate>ccw #lang:en #mamerom:kamikaze>astinvad,9d1f3f33ca5e0e86e0eec8ec6b06346f,55fae960d097e269e1ba773a00145ef31f2d1089,18eec51a1ed31d3783cf44adf59df4b159f12b6cc8939d4ba747c62b1ec34631,887789d3ebbe1b6e62a783a5dd3adcfbe5c3fa262a5d4bbdf77c634bcf1b2f7ca2efc484c2899fa7392c4855f7d0a0a188c117429286e81960788280b81e681a
Astro Invader,=,Astro Invader,=,kamikaze,USA,1980,Konami,,#input:buttons>3 #players:2:alt #genre:shmup #arcadeboard:stern #search:tate>ccw #lang:en #unlicensed:bootleg #mamerom:kamikaze>astinvadb,9d1f3f33ca5e0e86e0eec8ec6b06346f,55fae960d097e269e1ba773a00145ef31f2d1089,18eec51a1ed31d3783cf44adf59df4b159f12b6cc8939d4ba747c62b1ec34631,887789d3ebbe1b6e62a783a5dd3adcfbe5c3fa262a5d4bbdf77c634bcf1b2f7ca2efc484c2899fa7392c4855f7d0a0a188c117429286e81960788280b81e681a
Beta Force,=,Beta Force,=,kamikaze,USA,1980,Konami,Omni,#input:buttons>3 #players:2:alt #genre:shmup #arcadeboard:stern #search:tate>ccw #lang:en #unlicensed:bootleg #mamerom:kamikaze>betafrce,9d1f3f33ca5e0e86e0eec8ec6b06346f,55fae960d097e269e1ba773a00145ef31f2d1089,18eec51a1ed31d3783cf44adf59df4b159f12b6cc8939d4ba747c62b1ec34631,887789d3ebbe1b6e62a783a5dd3adcfbe5c3fa262a5d4bbdf77c634bcf1b2f7ca2efc484c2899fa7392c4855f7d0a0a188c117429286e81960788280b81e681a
Kosmo Killer,=,Kosmo Killer,=,kamikaze,Italy,1980,Konami,BEM,#input:buttons>3 #players:2:alt #genre:shmup #arcadeboard:stern #search:tate>ccw #lang:en #unlicensed:bootleg #mamerom:kamikaze>kosmokil,9d1f3f33ca5e0e86e0eec8ec6b06346f,55fae960d097e269e1ba773a00145ef31f2d1089,18eec51a1ed31d3783cf44adf59df4b159f12b6cc8939d4ba747c62b1ec34631,887789d3ebbe1b6e62a783a5dd3adcfbe5c3fa262a5d4bbdf77c634bcf1b2f7ca2efc484c2899fa7392c4855f7d0a0a188c117429286e81960788280b81e681a
Koi no HotRock: John‚ Rick & She-na,恋のホットロック John‚Rick & She-na,Koi no HotRock: John‚ Rick & She-na,恋のホットロック John‚Rick & She-na,koinohotrockjohnrickandshena,Japan,1986-12,Konami,Konami,#input:joystick>8:butons>2 #players:2:coop #genre:action>hackandslash #arcadeboard:konami #lang:en #mamerom:rockrage>rockragej,ed05ffc28d8c147a328da8b811a25a3d,ca36a40d1c39fdcf17a79e4c1880a33f42a39980,9bb5ea1f74f0a07f699013150f3319e6a2543236a339828655a312aa8216b537,f156f5d8fd272a55b6ac7ac8ce6ecc01ac8d39f78a8cd42459142bfe098f62a33be08a30fa8806f37eed94b1884363493a45dd7be7abec709e784c6e2e5ccfef
Rock'n Rage,=,Rock'n Rage,=,koinohotrockjohnrickandshena,World,1986-12,Konami,Konami,#input:joystick>8:butons>2 #players:2:coop #genre:action>hackandslash #arcadeboard:konami #lang:en #mameparent #mamerom:rockrage,ed05ffc28d8c147a328da8b811a25a3d,ca36a40d1c39fdcf17a79e4c1880a33f42a39980,9bb5ea1f74f0a07f699013150f3319e6a2543236a339828655a312aa8216b537,f156f5d8fd272a55b6ac7ac8ce6ecc01ac8d39f78a8cd42459142bfe098f62a33be08a30fa8806f37eed94b1884363493a45dd7be7abec709e784c6e2e5ccfef
